referrer,views_total,views_unique
developers.miro.com,336,77
github.com,167,38
Google,108,23
miroapp.github.io,22,14
yandex.ru,15,3
miro.emailcms.net,14,2
Bing,9,2
t.co,4,1
medium.com,3,2
miro.com,1,1
