referrer,views_total,views_unique
developers.miro.com,615,116
Google,273,34
youtube.com,127,10
DuckDuckGo,105,2
github.com,90,33
dev.to,10,1
search.brave.com,9,1
Bing,4,2
yandex.ru,3,3
miro.com,3,1
