referrer,views_total,views_unique
developers.miro.com,852,130
github.com,358,33
Google,265,37
youtube.com,252,18
dev.to,167,73
Bing,11,5
cn.bing.com,3,3
medium.com,2,1
DuckDuckGo,1,1
search.brave.com,1,1
