referrer,views_total,views_unique
developers.miro.com,686,164
Google,198,44
github.com,130,46
miroapp.github.io,44,21
Bing,23,1
medium.com,12,5
search.brave.com,5,2
miro.com,4,4
youtube.com,1,1
miro.atlassian.net,1,1
