referrer,views_total,views_unique
developers.miro.com,1479,143
Google,254,44
github.com,82,33
medium.com,13,4
yandex.ru,10,3
youtube.com,8,2
Bing,4,4
miro.atlassian.net,4,1
giters.com,4,1
DuckDuckGo,2,2
