referrer,views_total,views_unique
developers.miro.com,500,156
Google,86,47
github.com,67,20
youtube.com,30,8
yandex.ru,9,1
statics.teams.cdn.office.net,5,1
DuckDuckGo,4,2
Yahoo,4,1
chatgpt.com,3,2
developers-miro-com.translate.goog,2,1
