referrer,views_total,views_unique
developers.miro.com,853,186
Google,193,53
github.com,165,50
yandex.ru,15,4
miro.com,11,4
medium.com,7,5
mail.google.com,4,1
ampproject.org,3,1
DuckDuckGo,2,2
previews.email,1,1
