referrer,views_total,views_unique
developers.miro.com,778,107
github.com,260,47
Google,243,32
miroapp.github.io,124,17
youtube.com,47,5
DuckDuckGo,17,2
Bing,2,2
miro.emailcms.net,2,2
medium.com,2,1
editorjs.io,2,1
