referrer,views_total,views_unique
developers.miro.com,955,122
Google,151,34
github.com,60,24
miroapp.github.io,47,16
Bing,24,8
miro.com,24,1
medium.com,13,3
DuckDuckGo,9,4
app-examples-wordle.vercel.app,6,5
statics.teams.cdn.office.net,4,1
