referrer,views_total,views_unique
developers.miro.com,776,122
github.com,231,62
Google,114,28
miroapp.github.io,57,28
miro.com,14,6
medium.com,12,2
Bing,5,1
workona.com,5,1
yandex.ru,4,2
search.brave.com,2,1
