time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-05 00:00:00+00:00,2.0,2.0,101,24
2022-09-06 00:00:00+00:00,3.0,3.0,248,36
2022-09-07 00:00:00+00:00,7.0,6.0,125,38
2022-09-08 00:00:00+00:00,4.0,4.0,108,36
2022-09-09 00:00:00+00:00,17.0,4.0,90,29
2022-09-10 00:00:00+00:00,4.0,4.0,99,7
2022-09-11 00:00:00+00:00,3.0,3.0,45,11
2022-09-12 00:00:00+00:00,6.0,5.0,80,22
2022-09-13 00:00:00+00:00,4.0,4.0,72,36
2022-09-14 00:00:00+00:00,2.0,2.0,87,19
2022-09-15 00:00:00+00:00,8.0,8.0,58,27
2022-09-16 00:00:00+00:00,3.0,3.0,119,30
2022-09-17 00:00:00+00:00,3.0,3.0,101,8
2022-09-18 00:00:00+00:00,,,155,14
