referrer,views_total,views_unique
developers.miro.com,946,163
Google,239,50
youtube.com,140,13
github.com,111,31
DuckDuckGo,87,4
chatgpt.com,12,2
statics.teams.cdn.office.net,3,2
yandex.ru,2,2
perplexity.ai,2,1
search.brave.com,2,1
