referrer,views_total,views_unique
developers.miro.com,854,151
Google,116,33
youtube.com,39,8
github.com,35,29
Bing,30,4
DuckDuckGo,28,2
medium.com,4,2
yandex.ru,2,2
staging-fp.atlassian.net,2,1
engineering.miro.com,1,1
