referrer,views_total,views_unique
developers.miro.com,568,90
youtube.com,178,22
github.com,92,25
Google,81,27
Bing,8,5
libhunt.com,8,1
yandex.ru,6,2
statics.teams.cdn.office.net,2,1
medium.com,1,1
