referrer,views_total,views_unique
developers.miro.com,715,116
github.com,320,45
Google,285,40
miroapp.github.io,129,17
youtube.com,63,6
DuckDuckGo,19,3
ya.ru,3,1
miro.emailcms.net,2,2
Bing,2,2
editorjs.io,2,1
