referrer,views_total,views_unique
developers.miro.com,730,165
Google,209,56
github.com,149,48
yandex.ru,16,5
app.klaxoon.com,10,1
miro.com,6,4
medium.com,4,3
Bing,4,1
ampproject.org,3,1
mail.google.com,1,1
