referrer,views_total,views_unique
developers.miro.com,1096,178
Google,415,41
medium.com,109,1
youtube.com,106,12
github.com,97,37
miroapp.github.io,27,2
Bing,15,3
poe.com,4,1
previews.email,2,1
search.brave.com,1,1
