time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-19 00:00:00+00:00,15,11,207,37
2023-12-20 00:00:00+00:00,6,6,234,30
2023-12-21 00:00:00+00:00,8,8,167,36
2023-12-22 00:00:00+00:00,5,5,144,28
2023-12-23 00:00:00+00:00,8,8,140,10
2023-12-24 00:00:00+00:00,5,5,142,12
2023-12-25 00:00:00+00:00,5,5,14,9
2023-12-26 00:00:00+00:00,5,5,227,15
2023-12-27 00:00:00+00:00,4,4,67,15
2023-12-28 00:00:00+00:00,4,4,155,19
2023-12-29 00:00:00+00:00,7,7,386,24
2023-12-30 00:00:00+00:00,9,7,229,12
2023-12-31 00:00:00+00:00,5,5,26,4
2024-01-01 00:00:00+00:00,5,4,159,13
