time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-07 00:00:00+00:00,4,4,108,11
2024-09-08 00:00:00+00:00,1,1,255,10
2024-09-09 00:00:00+00:00,3,2,171,21
2024-09-10 00:00:00+00:00,2,2,104,33
2024-09-11 00:00:00+00:00,3,3,193,36
2024-09-12 00:00:00+00:00,7,4,329,44
2024-09-13 00:00:00+00:00,6,3,201,41
2024-09-14 00:00:00+00:00,1,1,68,16
2024-09-15 00:00:00+00:00,1,1,135,13
2024-09-16 00:00:00+00:00,1,1,175,30
2024-09-17 00:00:00+00:00,2,2,232,27
2024-09-18 00:00:00+00:00,2,2,203,32
2024-09-19 00:00:00+00:00,1,1,241,32
2024-09-20 00:00:00+00:00,1,1,155,30
