referrer,views_total,views_unique
developers.miro.com,1071,130
Google,197,36
miroapp.github.io,78,21
github.com,68,27
Bing,25,7
miro.com,24,1
medium.com,13,3
DuckDuckGo,9,4
app-examples-wordle.vercel.app,7,6
statics.teams.cdn.office.net,4,1
