referrer,views_total,views_unique
developers.miro.com,770,148
Google,347,46
youtube.com,114,7
github.com,75,27
yandex.ru,59,5
engineering.miro.com,35,2
DuckDuckGo,14,2
Bing,7,3
medium.com,3,2
mail.google.com,2,1
