referrer,views_total,views_unique
developers.miro.com,451,110
github.com,161,49
Google,150,43
miroapp.github.io,89,23
miro.com,14,6
dev.to,12,1
search.brave.com,7,3
DuckDuckGo,6,2
yandex.ru,5,4
Yahoo,5,2
