url_path,views_total,views_unique
/miroapp/app-examples,278,161
/miroapp/app-examples/tree/main/examples,151,43
/miroapp/app-examples/tree/main/examples/drag-and-drop,114,24
/miroapp/app-examples/tree/main/examples/csv-to-mindmap,89,23
/miroapp/app-examples/tree/main/examples/blob-maker,52,25
/miroapp/app-examples/tree/main/examples/csv-to-mindmap/src,50,5
/miroapp/app-examples/tree/main/examples/github-appcards,49,15
/miroapp/app-examples/tree/main/examples/ai-image-generator,42,12
/miroapp/app-examples/tree/main/examples/nextjs-oauth,39,10
/miroapp/app-examples/blob/main/examples/ai-image-generator/pages/index.jsx,37,2
