referrer,views_total,views_unique
developers.miro.com,851,146
Google,211,38
youtube.com,116,10
github.com,88,23
engineering.miro.com,35,2
DuckDuckGo,14,2
yandex.ru,12,4
Bing,7,3
medium.com,3,2
chatgpt.com,1,1
