referrer,views_total,views_unique
developers.miro.com,788,174
github.com,179,42
Google,147,42
miro.com,11,4
youtube.com,9,2
medium.com,8,4
mail.google.com,6,1
DuckDuckGo,1,1
yandex.ru,1,1
