referrer,views_total,views_unique
developers.miro.com,505,141
github.com,213,45
Google,118,51
miroapp.github.io,21,7
yandex.ru,11,2
miro.com,4,3
mail.google.com,3,2
medium.com,3,2
developers-miro.webflow.io,1,1
web.skype.com,1,1
