referrer,views_total,views_unique
developers.miro.com,894,137
github.com,193,32
Google,159,41
miroapp.github.io,60,24
Yahoo,14,1
Bing,10,5
yandex.ru,5,2
statics.teams.cdn.office.net,4,2
community.miro.com,3,1
medium.com,2,2
