referrer,views_total,views_unique
developers.miro.com,833,120
github.com,365,51
Google,298,41
youtube.com,151,10
miroapp.github.io,101,16
DuckDuckGo,18,2
ya.ru,3,1
Bing,2,2
miro.emailcms.net,2,2
editorjs.io,2,1
