referrer,views_total,views_unique
developers.miro.com,585,151
Google,134,53
youtube.com,110,18
github.com,92,22
statics.teams.cdn.office.net,50,3
DuckDuckGo,4,4
search.brave.com,3,3
yandex.ru,3,2
Bing,2,1
