time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-22 00:00:00+00:00,3.0,3.0,256,37
2024-07-23 00:00:00+00:00,6.0,4.0,431,43
2024-07-24 00:00:00+00:00,8.0,5.0,470,46
2024-07-25 00:00:00+00:00,2.0,2.0,282,36
2024-07-26 00:00:00+00:00,1.0,1.0,166,33
2024-07-27 00:00:00+00:00,1.0,1.0,183,15
2024-07-28 00:00:00+00:00,3.0,2.0,136,17
2024-07-29 00:00:00+00:00,7.0,6.0,293,44
2024-07-30 00:00:00+00:00,2.0,2.0,307,61
2024-07-31 00:00:00+00:00,1.0,1.0,155,41
2024-08-01 00:00:00+00:00,1.0,1.0,143,37
2024-08-02 00:00:00+00:00,1.0,1.0,229,29
2024-08-03 00:00:00+00:00,1.0,1.0,209,18
2024-08-04 00:00:00+00:00,,,56,13
