referrer,views_total,views_unique
developers.miro.com,876,127
Google,359,33
github.com,166,39
youtube.com,42,6
yandex.ru,19,4
miroapp.github.io,12,8
search.brave.com,2,1
Bing,1,1
dev.to,1,1
medium.com,1,1
