time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-02 00:00:00+00:00,17,15,165,37
2023-05-03 00:00:00+00:00,5,5,125,36
2023-05-04 00:00:00+00:00,12,9,112,31
2023-05-05 00:00:00+00:00,8,7,375,37
2023-05-06 00:00:00+00:00,15,8,204,18
2023-05-07 00:00:00+00:00,4,4,35,10
2023-05-08 00:00:00+00:00,22,16,283,34
2023-05-09 00:00:00+00:00,23,16,316,39
2023-05-10 00:00:00+00:00,8,7,167,32
2023-05-11 00:00:00+00:00,7,7,141,27
2023-05-12 00:00:00+00:00,7,6,178,29
2023-05-13 00:00:00+00:00,7,7,76,13
2023-05-14 00:00:00+00:00,6,6,91,9
2023-05-15 00:00:00+00:00,6,3,368,35
