referrer,views_total,views_unique
developers.miro.com,969,127
Google,288,37
github.com,102,45
miroapp.github.io,30,22
search.brave.com,23,6
Bing,13,4
miro.com,13,2
yandex.ru,7,6
medium.com,5,1
ecosia.org,2,1
