referrer,views_total,views_unique
developers.miro.com,490,96
github.com,217,54
Google,108,35
miroapp.github.io,45,22
miro.com,13,5
medium.com,6,2
workona.com,5,1
mail.google.com,2,1
statics.teams.cdn.office.net,2,1
miro-com.cdn.ampproject.org,2,1
