referrer,views_total,views_unique
developers.miro.com,928,130
Google,337,35
github.com,207,32
youtube.com,72,8
miroapp.github.io,21,10
height.app,19,1
yandex.ru,16,4
app.kapa.ai,1,1
Bing,1,1
