referrer,views_total,views_unique
developers.miro.com,1109,169
Google,333,45
github.com,134,37
youtube.com,106,7
yandex.ru,50,4
miroapp.github.io,46,2
medium.com,7,4
Bing,3,3
mail.google.com,2,1
chatgpt.com,1,1
