referrer,views_total,views_unique
developers.miro.com,713,186
Google,216,43
github.com,164,41
miro.com,50,13
links.m.miro.com,14,9
cn.bing.com,8,2
statics.teams.cdn.office.net,8,2
yandex.ru,6,3
medium.com,6,1
Bing,3,2
