time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-26 00:00:00+00:00,3,3,25,10
2023-02-27 00:00:00+00:00,6,6,105,34
2023-02-28 00:00:00+00:00,11,8,219,47
2023-03-01 00:00:00+00:00,6,6,88,28
2023-03-02 00:00:00+00:00,11,9,122,38
2023-03-03 00:00:00+00:00,20,11,229,34
2023-03-04 00:00:00+00:00,4,4,49,15
2023-03-05 00:00:00+00:00,4,4,73,15
2023-03-06 00:00:00+00:00,8,8,134,36
2023-03-07 00:00:00+00:00,6,6,83,24
2023-03-08 00:00:00+00:00,7,7,295,31
2023-03-09 00:00:00+00:00,6,6,288,49
2023-03-10 00:00:00+00:00,7,5,157,27
2023-03-11 00:00:00+00:00,2,1,131,17
