url_path,views_total,views_unique
/miroapp/app-examples,279,194
/miroapp/app-examples/tree/main/examples,183,51
/miroapp/app-examples/tree/main/examples/drag-and-drop,133,30
/miroapp/app-examples/tree/main/examples/csv-to-mindmap,91,31
/miroapp/app-examples/tree/main/examples/github-appcards,91,18
/miroapp/app-examples/tree/main/examples/blob-maker,82,38
/miroapp/app-examples/tree/main/examples/ai-image-generator,55,15
/miroapp/app-examples/tree/main/examples/github-appcards/src,49,3
/miroapp/app-examples/tree/main/examples/calendar,44,14
/miroapp/app-examples/tree/main/examples/template-builder,35,6
