referrer,views_total,views_unique
developers.miro.com,1377,150
github.com,495,49
Google,306,42
miroapp.github.io,57,13
Bing,50,6
l.workplace.com,40,3
cn.bing.com,26,2
yandex.ru,5,2
miro.com,4,3
DuckDuckGo,4,2
