referrer,views_total,views_unique
developers.miro.com,470,134
github.com,148,46
Google,111,45
miroapp.github.io,22,8
yandex.ru,11,2
medium.com,6,3
miro.com,4,3
mail.google.com,3,2
developers-miro.webflow.io,1,1
web.skype.com,1,1
