referrer,views_total,views_unique
developers.miro.com,388,102
Google,93,33
github.com,84,38
miroapp.github.io,55,20
miro.com,18,9
medium.com,18,7
dev.to,13,2
Bing,5,2
yandex.ru,4,2
StartPage,3,1
