referrer,views_total,views_unique
developers.miro.com,710,138
Google,252,47
github.com,103,39
miro.com,5,5
awesomeopensource.com,4,2
medium.com,4,1
gh.fakev.cn,3,1
t.co,2,2
yandex.ru,2,2
Baidu,1,1
