referrer,views_total,views_unique
developers.miro.com,415,159
Google,100,52
github.com,60,24
youtube.com,21,9
DuckDuckGo,14,3
yandex.ru,11,2
statics.teams.cdn.office.net,6,2
engineering.miro.com,3,1
Bing,3,1
ecosia.org,2,1
