referrer,views_total,views_unique
developers.miro.com,774,145
Google,294,41
youtube.com,109,8
github.com,87,25
yandex.ru,52,6
engineering.miro.com,35,2
DuckDuckGo,14,2
Bing,7,3
medium.com,2,1
chatgpt.com,1,1
