time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-21 00:00:00+00:00,30.0,22.0,543,42
2023-09-22 00:00:00+00:00,19.0,17.0,211,38
2023-09-23 00:00:00+00:00,4.0,4.0,91,14
2023-09-24 00:00:00+00:00,5.0,5.0,187,14
2023-09-25 00:00:00+00:00,29.0,21.0,563,46
2023-09-26 00:00:00+00:00,9.0,9.0,316,36
2023-09-27 00:00:00+00:00,32.0,25.0,457,52
2023-09-28 00:00:00+00:00,16.0,15.0,213,37
2023-09-29 00:00:00+00:00,4.0,4.0,250,32
2023-09-30 00:00:00+00:00,5.0,5.0,64,9
2023-10-01 00:00:00+00:00,9.0,8.0,51,10
2023-10-02 00:00:00+00:00,8.0,8.0,181,27
2023-10-03 00:00:00+00:00,9.0,8.0,173,30
2023-10-04 00:00:00+00:00,,,168,32
