referrer,views_total,views_unique
developers.miro.com,1065,124
github.com,353,47
Google,162,35
youtube.com,136,12
medium.com,101,2
miroapp.github.io,97,15
ya.ru,3,1
miro.com,2,2
DuckDuckGo,2,1
editorjs.io,2,1
