referrer,views_total,views_unique
developers.miro.com,1228,117
Google,249,38
github.com,131,27
youtube.com,97,11
medium.com,12,4
statics.teams.cdn.office.net,8,3
miro.atlassian.net,7,1
yandex.ru,5,4
engineering.miro.com,5,1
vercel.com,4,1
