time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-15 00:00:00+00:00,6,6,129,34
2023-03-16 00:00:00+00:00,7,7,139,35
2023-03-17 00:00:00+00:00,7,6,93,44
2023-03-18 00:00:00+00:00,6,6,75,17
2023-03-19 00:00:00+00:00,5,5,27,14
2023-03-20 00:00:00+00:00,8,8,158,36
2023-03-21 00:00:00+00:00,6,5,151,40
2023-03-22 00:00:00+00:00,6,5,203,52
2023-03-23 00:00:00+00:00,3,3,186,34
2023-03-24 00:00:00+00:00,5,5,110,26
2023-03-25 00:00:00+00:00,13,11,79,19
2023-03-26 00:00:00+00:00,7,7,54,16
2023-03-27 00:00:00+00:00,40,28,227,35
2023-03-28 00:00:00+00:00,116,69,261,42
