referrer,views_total,views_unique
developers.miro.com,676,164
Google,123,46
github.com,71,14
youtube.com,13,6
Bing,9,6
chatgpt.com,8,3
miroapp.github.io,7,2
search.brave.com,6,3
engineering.miro.com,3,3
medium.com,2,1
