time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-16 00:00:00+00:00,5,2,335,26
2024-08-17 00:00:00+00:00,6,4,14,11
2024-08-18 00:00:00+00:00,4,3,46,13
2024-08-19 00:00:00+00:00,1,1,106,34
2024-08-20 00:00:00+00:00,6,6,443,39
2024-08-21 00:00:00+00:00,3,3,227,30
2024-08-22 00:00:00+00:00,4,3,190,30
2024-08-23 00:00:00+00:00,6,4,95,30
2024-08-24 00:00:00+00:00,3,3,76,6
2024-08-25 00:00:00+00:00,5,3,112,14
2024-08-26 00:00:00+00:00,5,2,103,29
2024-08-27 00:00:00+00:00,5,2,132,37
2024-08-28 00:00:00+00:00,3,3,204,49
2024-08-29 00:00:00+00:00,13,2,363,31
