referrer,views_total,views_unique
developers.miro.com,973,141
Google,133,27
github.com,119,21
youtube.com,90,15
DuckDuckGo,45,6
yandex.ru,27,1
previews.email,8,2
miroapp.github.io,8,1
dev.to,5,1
miro.emailcms.net,4,1
