referrer,views_total,views_unique
developers.miro.com,858,127
Google,341,37
github.com,168,43
youtube.com,104,11
medium.com,29,3
miroapp.github.io,3,3
yandex.ru,3,1
statics.teams.cdn.office.net,2,1
yandex.kz,2,1
search.brave.com,2,1
