time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-27 00:00:00+00:00,95.0,36.0,391,37
2023-10-28 00:00:00+00:00,11.0,10.0,59,18
2023-10-29 00:00:00+00:00,5.0,5.0,121,12
2023-10-30 00:00:00+00:00,6.0,6.0,212,42
2023-10-31 00:00:00+00:00,18.0,17.0,389,40
2023-11-01 00:00:00+00:00,14.0,10.0,266,34
2023-11-02 00:00:00+00:00,18.0,17.0,389,35
2023-11-03 00:00:00+00:00,5.0,5.0,167,32
2023-11-04 00:00:00+00:00,5.0,5.0,212,18
2023-11-05 00:00:00+00:00,5.0,5.0,120,13
2023-11-06 00:00:00+00:00,7.0,7.0,333,44
2023-11-07 00:00:00+00:00,9.0,9.0,289,42
2023-11-08 00:00:00+00:00,8.0,8.0,232,37
2023-11-09 00:00:00+00:00,,,285,30
