referrer,views_total,views_unique
developers.miro.com,913,155
youtube.com,258,15
github.com,120,26
Google,115,37
yandex.ru,9,3
trello.com,7,1
engineering.miro.com,6,2
yandex.com.tr,4,1
search.brave.com,3,1
dev.to,2,2
