time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-19 00:00:00+00:00,11,9,290,32
2023-05-20 00:00:00+00:00,6,5,149,18
2023-05-21 00:00:00+00:00,6,5,88,13
2023-05-22 00:00:00+00:00,9,9,183,32
2023-05-23 00:00:00+00:00,18,11,275,38
2023-05-24 00:00:00+00:00,13,9,141,35
2023-05-25 00:00:00+00:00,4,4,82,24
2023-05-26 00:00:00+00:00,7,7,301,27
2023-05-27 00:00:00+00:00,4,4,7,6
2023-05-28 00:00:00+00:00,5,5,26,9
2023-05-29 00:00:00+00:00,8,8,57,25
2023-05-30 00:00:00+00:00,5,5,120,39
2023-05-31 00:00:00+00:00,6,5,93,26
2023-06-01 00:00:00+00:00,5,5,178,40
