referrer,views_total,views_unique
developers.miro.com,507,104
github.com,217,56
Google,104,34
miroapp.github.io,53,26
miro.com,13,5
medium.com,6,2
workona.com,5,1
mail.google.com,2,1
statics.teams.cdn.office.net,2,1
miro-com.cdn.ampproject.org,2,1
