referrer,views_total,views_unique
developers.miro.com,751,160
Google,196,50
github.com,70,43
awesomeopensource.com,10,3
youtube.com,10,1
staticsint.teams.cdn.office.net,5,4
miro.com,3,3
Baidu,2,2
code.devrtb.com,2,1
yandex.ru,1,1
