referrer,views_total,views_unique
developers.miro.com,500,132
Google,173,35
github.com,147,40
miro.com,56,2
miroapp.github.io,50,19
Bing,7,5
DuckDuckGo,7,3
medium.com,5,3
mail.google.com,3,1
links.m.miro.com,2,1
