time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-24 00:00:00+00:00,5,5,131,21
2024-02-25 00:00:00+00:00,6,6,63,15
2024-02-26 00:00:00+00:00,15,13,159,36
2024-02-27 00:00:00+00:00,8,6,298,34
2024-02-28 00:00:00+00:00,12,10,288,41
2024-02-29 00:00:00+00:00,16,13,284,41
2024-03-01 00:00:00+00:00,42,27,454,42
2024-03-02 00:00:00+00:00,10,8,103,21
2024-03-03 00:00:00+00:00,8,7,138,12
2024-03-04 00:00:00+00:00,14,12,421,37
2024-03-05 00:00:00+00:00,55,26,423,37
2024-03-06 00:00:00+00:00,9,8,216,55
2024-03-07 00:00:00+00:00,8,7,527,48
2024-03-08 00:00:00+00:00,1,1,145,33
