referrer,views_total,views_unique
developers.miro.com,930,165
youtube.com,137,15
Google,110,33
github.com,63,26
Bing,15,4
trello.com,7,1
yandex.ru,7,1
dev.to,5,2
global-flow-968541.framer.app,3,1
previews.email,3,1
