url_path,views_total,views_unique
/miroapp/app-examples,287,217
/miroapp/app-examples/tree/main/examples,135,51
/miroapp/app-examples/tree/main/examples/drag-and-drop,69,34
/miroapp/app-examples/tree/main/examples/github-appcards,69,13
/miroapp/app-examples/tree/main/examples/blob-maker,64,39
/miroapp/app-examples/tree/main/examples/csv-to-mindmap,53,19
/miroapp/app-examples/tree/main/examples/webhooks-manager,45,9
/miroapp/app-examples/tree/main/examples/github-appcards/src,29,6
/miroapp/app-examples/tree/main/examples/node-stickies-csv,27,10
/miroapp/app-examples/tree/main/examples/stickynotes-to-shapes,24,7
