time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-04 00:00:00+00:00,5.0,5.0,102,34
2022-11-05 00:00:00+00:00,4.0,4.0,41,12
2022-11-06 00:00:00+00:00,2.0,2.0,17,13
2022-11-07 00:00:00+00:00,5.0,5.0,266,28
2022-11-08 00:00:00+00:00,11.0,10.0,147,29
2022-11-09 00:00:00+00:00,10.0,8.0,131,33
2022-11-10 00:00:00+00:00,8.0,6.0,93,20
2022-11-11 00:00:00+00:00,5.0,5.0,71,22
2022-11-12 00:00:00+00:00,3.0,3.0,25,14
2022-11-13 00:00:00+00:00,3.0,3.0,28,15
2022-11-14 00:00:00+00:00,5.0,4.0,118,33
2022-11-15 00:00:00+00:00,2.0,2.0,115,31
2022-11-16 00:00:00+00:00,4.0,4.0,167,39
2022-11-17 00:00:00+00:00,,,90,38
