time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-29 00:00:00+00:00,5,5,121,12
2023-10-30 00:00:00+00:00,6,6,212,42
2023-10-31 00:00:00+00:00,18,17,389,40
2023-11-01 00:00:00+00:00,14,10,266,34
2023-11-02 00:00:00+00:00,18,17,389,35
2023-11-03 00:00:00+00:00,5,5,167,32
2023-11-04 00:00:00+00:00,5,5,212,18
2023-11-05 00:00:00+00:00,5,5,120,13
2023-11-06 00:00:00+00:00,7,7,333,44
2023-11-07 00:00:00+00:00,9,9,289,42
2023-11-08 00:00:00+00:00,8,8,232,37
2023-11-09 00:00:00+00:00,4,4,286,31
2023-11-10 00:00:00+00:00,7,7,177,25
2023-11-11 00:00:00+00:00,14,10,32,7
